TimeStamp,RAW-ENG,MIN-ENG,MAX-ENG,RAW-VAL,MIN-VAL,MAX-VAL,RAW-MED,MIN-MED,MAX-MED,RAW-FRU,MIN-FRU,MAX-FRU,RAW-FOC,MIN-FOC,MAX-FOC,RAW-EXC,MIN-EXC,MAX-EXC,MarkerRange,MarkerType,MarkerTitle
1472085677.830,1.434774,0.834936,1.475731,1.530091,-0.039999,1.560299,2.598581,2.102388,3.923139,1.101046,0.988990,1.499807,5.555738,3.556493,5.784984,5.834608,5.039002,8.039426,0.0,0.0,0.0
1472085678.330,2.897451,1.034718,3.412706,3.066866,2.628540,4.164002,2.771770,1.996991,2.888266,-2.563347,-4.108493,-1.882997,-0.757398,-1.129309,0.353369,0.180745,-0.149278,0.888344,0.0,0.0,0.0
1472085678.830,-3.199096,-3.372298,-1.584226,4.459748,2.407835,5.258678,-0.056394,-1.518330,0.292334,-3.157195,-3.743838,-2.112693,2.370237,1.896953,2.532072,4.079943,3.580037,4.161192,0.0,0.0,0.0
1472085679.330,0.636918,-1.646926,1.810055,2.541676,2.186280,3.212246,-2.593482,-4.086710,-0.314126,1.238202,-0.931083,2.881627,2.412358,1.151368,2.686976,0.822469,-0.567782,2.539457,0.0,0.0,0.0
1472085679.830,-1.479392,-2.116725,-1.237122,0.692078,-0.763971,2.044958,-4.000667,-4.103331,-1.996315,-1.827164,-3.252297,-1.166223,-3.666733,-5.156102,-2.572655,2.455985,2.428415,4.061484,0.0,0.0,0.0
1472085680.330,1.751855,0.526987,1.871602,1.149194,0.781324,1.684812,3.156437,2.230503,3.457959,5.820441,5.085684,7.008557,-0.799588,-2.668537,-0.367710,2.503353,0.603362,3.593280,0.0,0.0,0.0
1472085680.830,5.554354,0.304158,7.143311,1.414792,1.005594,1.800316,0.713911,-0.231047,1.115532,2.907544,0.814573,2.935208,2.300698,1.830637,3.188884,-5.776101,-6.022368,-5.610209,0.0,0.0,0.0
1472085681.330,0.366777,0.177366,1.690540,-2.980234,-6.489252,-2.559812,4.794500,3.674414,5.055614,-1.197599,-1.702082,-0.571881,-6.254252,-6.952537,-5.189966,7.123648,7.123413,8.825836,0.0,0.0,0.0
1472085681.830,0.999943,-1.254543,1.050990,1.754935,-1.013633,6.130119,-0.966408,-1.000828,-0.467279,-1.138261,-1.969489,-0.341139,1.041505,-0.389685,2.426654,-2.514848,-3.729937,-1.328679,0.0,0.0,0.0
1472085682.330,0.737651,-0.775884,1.548139,-0.870419,-1.597730,1.526916,-0.411984,-2.998385,0.116880,-0.045609,-0.171052,0.160110,1.480294,1.115218,1.705177,-5.435385,-8.833791,-5.343753,0.0,0.0,0.0
1472085682.830,0.057878,-0.730793,2.133325,0.435682,-1.715432,0.965210,3.157252,3.047120,3.839470,-0.969973,-1.921367,-0.321202,-5.678699,-6.300709,-5.534820,-0.898352,-2.094260,-0.648304,0.0,0.0,0.0
1472085683.330,1.484319,0.711707,1.611399,2.663008,2.364731,3.073319,1.123634,0.945329,2.398981,-2.828131,-3.462300,-1.264199,-4.663292,-4.781154,-4.519643,-1.577316,-3.243825,-0.492221,0.0,0.0,0.0
1472085683.830,-7.054176,-8.962674,-5.039136,2.324421,2.213365,4.007728,0.664843,-1.430528,1.426777,-2.055238,-3.348558,-1.451867,-3.176075,-4.004770,-2.862113,2.808299,1.491041,2.867829,0.0,0.0,0.0
1472085684.330,4.796839,4.730604,4.958162,-5.793420,-5.843266,-5.495978,-0.422910,-1.840441,1.756022,0.927843,0.146683,2.633082,-3.577568,-4.278556,-1.965571,-8.800050,-9.512375,-6.725116,0.0,0.0,0.0
1472085684.830,-6.764006,-7.771535,-6.249143,0.532930,0.494217,1.235334,4.865469,4.227611,6.391222,3.472438,2.014754,4.328664,-2.539589,-2.669658,-2.468161,-4.059774,-4.340599,-3.058831,0.0,0.0,0.0
1472085685.330,0.235854,-0.410844,0.743274,4.664520,4.412430,4.669246,-1.476513,-3.202790,-0.299066,0.767185,0.217297,1.347691,1.853078,0.595819,2.073630,-1.991679,-2.988291,-1.761834,0.0,0.0,0.0
1472085685.830,1.638532,0.229561,2.700370,0.390110,0.156015,0.531708,-1.543817,-2.069122,-1.252053,-0.812254,-1.921311,0.447404,-0.869111,-2.164767,0.537604,1.046339,-1.115335,1.357641,0.0,0.0,0.0
1472085686.330,4.880859,4.413020,5.253566,5.690377,2.994157,6.161220,1.503140,1.475897,1.524188,-0.978769,-1.952905,-0.710308,-2.688369,-4.153445,-2.493143,2.618037,2.562786,4.946563,0.0,0.0,0.0
1472085686.830,-0.506424,-1.168522,-0.174199,-1.059839,-1.766032,0.827965,-7.861680,-7.884258,-5.111928,0.342791,0.129989,2.364728,-2.365286,-2.379658,-0.645454,3.436407,1.083386,3.972012,0.0,0.0,0.0
1472085687.330,-0.016017,-6.923036,0.211704,-1.177726,-2.108861,1.021837,-1.191948,-2.133465,-1.027406,1.071930,0.927808,4.289978,3.781451,1.246780,4.058699,-5.249217,-6.340154,-2.784905,0.0,0.0,0.0
1472085687.830,-1.789158,-2.424532,1.115994,1.168767,1.137694,1.275980,-2.019215,-2.883918,-0.499620,0.911787,0.702824,1.754354,5.070727,4.435953,5.516853,0.203424,-3.689988,0.489501,0.0,0.0,0.0
1472085688.330,0.688522,-0.005656,1.214187,6.108895,4.205852,7.908804,0.377852,-0.084929,0.481511,2.902745,2.874648,5.127847,4.720256,4.646659,8.661440,-0.540578,-0.702347,0.772063,0.0,0.0,0.0
1472085688.830,-2.092849,-5.359030,4.913600,3.200160,3.083656,3.561982,-1.560357,-2.351392,0.451435,-1.663961,-2.641905,-0.603112,1.985858,1.269625,2.253624,-3.371834,-3.509477,-3.302194,0.0,0.0,0.0
1472085689.330,4.496819,3.569816,4.603711,-1.375528,-2.300147,-1.129384,-1.836732,-2.447982,1.524277,-1.126291,-1.192990,0.102777,-4.244869,-4.298119,-0.356181,-1.716667,-3.407975,-0.332384,0.0,0.0,0.0
1472085689.830,-4.916164,-5.393636,-4.485216,-0.085954,-0.146837,1.100689,-3.502165,-4.907990,-2.855721,1.264073,-1.578612,1.384228,4.301374,2.714672,4.431843,-4.313802,-5.281878,-3.841323,0.0,0.0,0.0
1472085690.330,-1.040232,-1.093466,-0.930600,1.821411,1.328679,1.843070,-2.960021,-3.395310,-2.465547,-1.633460,-3.317491,-1.185932,-4.047434,-4.930757,-2.554579,-0.745593,-5.534944,0.916670,0.0,0.0,0.0
1472085690.830,3.516509,2.845616,5.060518,0.383120,-0.199824,1.610998,-3.135174,-3.418173,-2.268032,-4.593034,-5.496421,-3.986343,-0.292945,-1.119982,-0.114201,-0.013915,-0.871408,0.172118,0.0,0.0,0.0
1472085691.330,3.361232,3.189199,3.564802,5.089923,4.890456,5.255814,-2.415933,-2.417773,-2.070719,2.552859,2.497963,2.728726,-0.034293,-0.282129,1.327865,-3.126939,-3.750512,-1.951604,0.0,0.0,0.0
1472085691.830,2.671316,1.917343,2.955234,-2.132276,-4.558477,-1.720132,-6.713250,-7.996457,-5.012034,1.120637,-0.628849,1.981309,-0.389019,-2.108686,0.060457,2.408467,2.377603,2.626133,0.0,0.0,0.0
1472085692.330,4.424482,4.378916,5.025041,4.178114,2.373177,4.328226,-4.017447,-4.756765,-1.939298,2.982694,2.794985,5.730933,-4.544978,-4.691584,-2.037713,1.111005,0.884903,1.686100,0.0,0.0,0.0
1472085692.830,1.872178,1.298084,2.227201,-0.855105,-1.248632,-0.751780,0.720345,0.245375,1.157325,1.247443,0.076212,2.376095,-1.334299,-3.113669,-0.891961,0.722316,0.641728,1.480263,0.0,0.0,0.0
1472085693.330,3.399154,2.859941,6.129217,-0.764196,-2.443162,3.128126,-0.484516,-0.773080,-0.395834,-4.269226,-4.672494,-4.245614,7.137689,7.110769,7.385464,-2.794170,-5.621483,-0.532817,0.0,0.0,0.0
1472085693.830,-6.179192,-6.595945,-5.667357,-5.450426,-6.084984,-4.115437,2.979747,2.224164,3.253343,-2.758869,-2.981822,-2.250091,-2.575795,-3.049313,-1.418729,-0.399280,-0.494993,0.450421,0.0,0.0,0.0
1472085694.330,0.326377,-1.228205,3.060615,-1.852201,-2.207936,-1.741414,0.990548,0.690457,1.169402,3.712015,1.686789,4.149577,-4.617197,-5.318860,-4.017110,-0.875077,-1.433953,-0.702734,0.0,0.0,0.0
1472085694.830,-2.409165,-2.626254,-1.784985,0.482557,-0.151399,1.909232,-0.094029,-0.287282,0.279911,-3.648953,-4.544258,-3.136655,-3.112480,-4.423883,-1.241264,-1.188534,-1.925775,-0.757316,0.0,0.0,0.0
1472085695.330,-5.054983,-5.448065,-3.072242,-3.662576,-4.681628,-3.427423,-5.968609,-6.695279,-5.968422,2.753425,2.500851,2.843279,-1.575913,-1.935883,-1.349024,1.714433,1.284276,2.450414,0.0,0.0,0.0
1472085695.830,-4.515381,-4.913223,-2.998084,1.488720,1.213143,1.795010,1.507583,1.070477,3.244868,-2.659770,-2.767107,-2.530763,2.945192,2.532048,3.570401,-1.742001,-1.863885,-1.193314,0.0,0.0,0.0
1472085696.330,-0.342161,-0.348079,0.213358,-6.377130,-7.222816,-5.865077,-0.182519,-1.421269,0.699169,5.384664,4.815539,5.450285,1.954626,1.456101,3.246353,-4.584758,-4.712814,-1.398764,0.0,0.0,0.0
1472085696.830,1.187916,0.331501,1.294318,3.195515,2.042227,3.408247,-3.287477,-5.921197,-2.463777,-5.180647,-5.814344,-4.047297,1.290004,0.484102,1.634189,-5.888078,-6.596197,-4.486157,0.0,0.0,0.0
1472085697.330,-1.297693,-3.858709,0.557702,-1.597166,-1.824397,-0.452359,-2.511134,-7.054269,-2.173022,-5.784329,-8.888339,-4.962628,0.229464,0.224149,0.579384,2.816643,1.571627,4.064861,0.0,0.0,0.0
1472085697.830,-1.012428,-1.191753,-0.922245,-1.062518,-2.262332,-0.006969,5.490388,2.804831,6.742104,-4.368569,-5.297350,-2.796069,-2.977403,-4.094034,-2.907034,-3.089633,-7.171755,-2.671718,0.0,0.0,0.0
1472085698.330,3.060311,2.922731,4.081242,-4.583662,-5.250050,-2.000984,-3.005910,-3.287100,-2.873492,4.092381,2.187829,4.547290,0.413469,0.056262,0.467325,-1.861471,-5.243851,-1.369660,0.0,0.0,0.0
1472085698.830,-0.692065,-0.851526,-0.404451,2.098803,1.647885,3.136189,1.160083,0.535339,1.389110,-1.332001,-2.773369,-0.528842,-0.578092,-1.612448,0.493208,-4.143514,-4.154432,-3.009070,0.0,0.0,0.0
1472085699.330,-2.875186,-4.135589,-1.455628,2.416953,2.010052,5.472729,1.821067,1.693466,2.668755,-2.280910,-2.642645,-2.006374,6.751676,6.500327,7.215492,0.402356,-4.575666,0.977604,0.0,0.0,0.0
1472085699.830,4.980070,4.452879,6.076569,0.925910,0.288552,0.949226,-0.724263,-1.165433,-0.334325,1.382045,1.186453,1.750587,3.305449,1.358321,3.613156,2.956171,1.903388,3.016244,0.0,0.0,0.0
1472085700.330,0.292645,-4.242994,0.591733,-3.012081,-3.313558,-2.516369,1.215681,0.983031,2.181442,4.366471,3.881651,5.599213,0.568978,-0.986385,1.030022,-1.707485,-2.606457,-0.900661,0.0,0.0,0.0
1472085700.830,3.008222,1.860685,4.156788,-5.156816,-6.016928,-2.237153,-0.605182,-1.591732,0.656292,2.243893,1.855384,4.476798,0.758223,-0.710336,1.012738,3.275859,3.173427,4.450745,0.0,0.0,0.0
1472085701.330,-4.431190,-4.894512,-2.233054,-4.970627,-5.132949,-3.917679,1.545490,1.476132,1.733715,-3.225198,-3.797102,-1.471782,2.052565,1.680454,5.833318,-0.381833,-1.319651,2.047958,0.0,0.0,0.0
1472085701.830,2.256019,1.805733,2.304564,2.768688,1.924197,2.930907,-1.807695,-2.933146,-0.981456,4.693091,4.113590,5.684791,4.819065,4.528364,5.627311,-0.066377,-1.490819,-0.062912,0.0,0.0,0.0
1472085702.330,-6.051434,-6.931775,-3.181480,-3.520612,-3.842256,-1.812132,5.778915,5.690027,7.357179,-0.368035,-1.121744,0.161865,0.060211,-0.124086,0.285265,-0.054403,-1.421264,2.718978,0.0,0.0,0.0
1472085702.830,2.424039,-2.201082,3.091595,-4.696710,-5.405901,-4.471756,1.595976,0.782332,2.161737,-1.611589,-3.068127,-1.237987,-2.462726,-3.076044,-1.406028,2.674103,1.163033,2.700532,0.0,0.0,0.0
1472085703.330,-0.943583,-1.803551,-0.383906,1.988239,0.499825,2.160447,0.191157,-3.633701,0.413938,-1.501651,-1.910225,-0.283968,1.298857,-0.830161,3.106668,3.767262,3.537350,4.856878,0.0,0.0,0.0
1472085703.830,-0.309446,-1.544679,0.739933,-2.302854,-2.475223,-1.935865,-2.613776,-2.933862,-2.572288,-3.702097,-5.716244,-3.473934,3.278705,2.108376,3.471359,-0.534707,-0.951858,0.407651,0.0,0.0,0.0
1472085704.330,-0.716411,-2.856371,2.628340,7.035026,5.920720,10.647805,-0.304822,-0.375154,1.924396,-2.015284,-2.114967,-0.429694,1.278360,-1.597446,1.690714,1.564543,1.417145,2.189448,0.0,0.0,0.0
1472085704.830,0.600888,-0.431626,0.685578,-2.975024,-6.184113,-2.049424,-1.386761,-1.392752,-1.290515,-3.103584,-4.076853,-2.429902,1.326655,0.512968,2.120596,1.553462,1.293986,1.932375,0.0,0.0,0.0
1472085705.330,1.374787,-0.200452,3.847854,0.753987,0.142773,2.882607,-1.224353,-1.287814,-1.223641,-4.117320,-5.382997,-2.535961,-4.604899,-4.926403,-3.895864,1.889322,-3.260083,2.387193,0.0,0.0,0.0
1472085705.830,-1.773530,-4.224818,-0.701117,-0.507046,-0.840570,2.397305,-0.629180,-0.639665,-0.574677,-5.806451,-6.432025,-5.676788,3.395650,2.818773,3.423090,-0.029678,-0.183805,0.441910,0.0,0.0,0.0
1472085706.330,5.016336,3.647531,11.412484,-0.669712,-2.903376,1.639378,-5.587754,-5.797614,-5.188920,-4.978930,-5.540078,-1.596178,5.893470,5.857063,6.132600,-5.618971,-6.252186,-5.393772,0.0,0.0,0.0
1472085706.830,4.093201,3.501241,4.391949,-1.560473,-2.113211,3.124040,2.163837,1.613382,4.164708,-4.183452,-4.982880,-3.806090,-0.323205,-2.267227,-0.242207,-2.502595,-3.906481,-0.507932,0.0,0.0,0.0
1472085707.330,2.600650,1.467017,3.929595,6.001557,5.906813,6.674918,3.663418,2.030462,4.035426,4.791317,4.277254,5.055509,2.680470,2.616764,2.750363,1.993751,-0.864252,3.671075,0.0,0.0,0.0
1472085707.830,-0.445601,-1.635629,0.323226,3.147536,1.994419,4.130754,0.796716,0.205446,1.043588,-3.263689,-9.080752,-3.145432,1.128337,0.065705,1.378919,1.981022,1.896724,4.959662,0.0,0.0,0.0
1472085708.330,-3.827755,-4.366011,-3.226851,-1.779175,-4.226187,-1.416266,-4.513115,-5.073333,-4.003442,-0.635042,-0.884964,0.142181,5.081885,4.649273,6.115841,3.185634,3.090857,3.769500,0.0,0.0,0.0
1472085708.830,-3.109270,-3.431310,-2.178104,1.488394,-1.312903,3.150493,9.022124,8.190540,9.943559,-4.794550,-4.876020,-4.594864,5.451020,4.068091,5.892759,1.167791,-0.760350,2.631545,0.0,0.0,0.0
1472085709.330,-0.795299,-1.669274,1.432303,-1.804320,-3.507442,-0.834898,3.071174,2.021975,4.167578,5.662547,2.160586,7.833924,1.373868,-0.249029,2.212911,-2.864584,-3.005318,-2.167459,0.0,0.0,0.0
1472085709.830,3.406126,2.313176,3.621183,2.420180,1.496788,2.804993,1.386935,1.152325,2.939753,-4.731544,-6.067626,-4.696012,-1.938380,-2.104431,-0.175860,3.466458,3.371336,5.377931,0.0,0.0,0.0
1472085710.330,2.815644,0.100015,3.334618,0.444369,-0.345557,0.667345,-0.962138,-2.223244,0.600919,0.683140,0.590394,1.103034,2.010819,1.781928,2.495607,-0.294284,-0.470979,0.329546,0.0,0.0,0.0
1472085710.830,1.497336,0.436687,2.025087,4.468510,3.238545,6.469926,0.362399,0.252950,1.612886,-0.572677,-2.186964,1.024941,-0.423774,-0.988425,0.195205,1.210683,-0.134419,3.172993,0.0,0.0,0.0
1472085711.330,0.604355,-0.537754,0.875640,-1.536133,-1.892977,-1.436955,-4.257478,-4.491773,-3.885082,-1.861147,-2.348643,-0.980917,-1.061149,-2.158902,-0.325767,1.111601,0.783777,1.833233,0.0,0.0,0.0
1472085711.830,0.879805,0.254130,1.427350,0.430568,0.093519,0.741322,-2.072676,-2.732283,-1.918173,1.524379,1.333150,2.494670,3.391045,3.111797,3.988852,0.389625,-0.176598,0.926893,0.0,0.0,0.0
1472085712.330,5.008204,4.470757,6.648636,-1.683868,-1.903092,-0.765437,1.462310,1.028457,1.805197,-0.252931,-0.331475,-0.230647,-0.566786,-0.911060,0.154835,-1.299303,-1.331901,-0.374805,0.0,0.0,0.0
1472085712.830,-3.303454,-3.388216,-3.231889,1.517261,0.567123,2.041991,-1.454162,-1.516331,0.052756,3.815325,2.267193,4.009180,2.334637,0.609108,2.876136,1.599675,0.537311,4.910999,0.0,0.0,0.0
1472085713.330,0.913700,0.342351,4.071495,-2.766638,-3.563634,-2.184579,-8.714052,-8.826229,-7.524201,-5.096495,-6.621670,-2.858639,-1.780694,-1.870304,-1.645831,-3.151297,-4.401301,-2.944804,0.0,0.0,0.0
1472085713.830,0.265835,-1.531097,0.272779,-2.356154,-3.087177,-2.027476,-2.586606,-3.182857,-1.544664,-0.769297,-1.649507,4.803139,2.458745,1.928787,3.078680,4.258428,3.440721,4.554691,0.0,0.0,0.0
1472085714.330,3.478599,2.734613,4.215565,2.534557,2.081403,2.703404,-6.067167,-6.778071,-5.976817,7.204278,7.066107,11.550733,0.331727,-1.335385,2.255336,3.585870,2.963273,3.598791,0.0,0.0,0.0
1472085714.830,-0.990614,-1.365232,-0.793285,-2.808631,-3.264290,-2.370277,-2.443551,-4.827816,-0.530002,-4.109008,-5.540572,-3.846124,3.389846,0.095880,6.973279,-3.732259,-4.097693,-1.088997,0.0,0.0,0.0
1472085715.330,-1.921982,-2.764471,-1.658197,-0.992946,-1.781041,-0.977282,-1.440929,-1.734572,-1.357390,-1.644775,-1.764884,-1.502540,-1.408748,-3.009021,-1.239772,-2.948225,-3.064314,-2.917054,0.0,0.0,0.0
1472085715.830,-1.948267,-2.500275,-0.010629,4.709144,3.243613,5.423168,-0.967416,-2.552912,-0.090145,0.529917,0.071161,2.280723,-1.306459,-1.449717,0.732054,-0.551649,-1.006008,3.749513,0.0,0.0,0.0
1472085716.330,-2.179305,-2.302122,-2.150050,-3.517896,-5.321287,-1.947804,2.469385,2.251549,3.020487,-3.791002,-5.637962,-2.133400,1.105989,-0.360772,1.613109,-1.428920,-3.201163,-1.270720,0.0,0.0,0.0
1472085716.830,0.049599,-1.266431,0.418420,-0.864022,-0.930563,-0.810570,-4.441000,-4.463140,-4.167644,-3.973199,-4.298028,-3.331684,-1.049228,-1.384479,2.201034,2.280966,1.690669,2.547717,0.0,0.0,0.0
1472085717.330,-2.382380,-6.237314,-0.964489,-1.781534,-2.727697,-1.408061,1.738399,-1.126019,3.026083,5.194161,5.183084,5.644641,5.596686,5.501176,8.384277,0.128800,0.117115,1.285995,0.0,0.0,0.0
1472085717.830,5.177987,4.852806,5.304874,-5.334437,-9.937760,-5.088203,-1.894577,-1.973360,-1.169327,-0.688231,-6.275448,-0.599894,2.107813,1.176069,5.035438,2.231440,1.949582,9.437947,0.0,0.0,0.0
1472085718.330,3.387985,2.359557,5.139715,-0.799431,-2.706776,0.399920,-4.107884,-4.396586,-4.095766,0.890895,0.815130,2.235071,3.349690,1.204377,3.403322,0.870964,0.490912,0.892108,0.0,0.0,0.0
1472085718.830,2.134036,-0.373899,3.394513,1.080935,0.455647,1.175108,1.778076,-1.587103,1.890940,1.995838,1.586405,2.255043,5.337582,4.495393,6.169406,-0.224334,-1.306820,0.628333,0.0,0.0,0.0
1472085719.330,2.526794,1.170900,3.474575,-0.060130,-0.382430,1.208534,-1.775944,-3.579973,-1.641262,1.785941,0.594209,1.945427,-3.970934,-4.387660,-0.623258,8.403338,8.198964,9.383161,0.0,0.0,0.0
1472085719.830,-4.106041,-4.387271,-3.546992,5.017973,4.783386,5.440098,0.897816,0.684206,1.967333,-0.913866,-1.394856,1.523480,-2.678922,-2.939410,-1.163863,2.064951,1.947032,2.684233,0.0,0.0,0.0
1472085720.330,-2.184449,-2.573054,-1.727941,-1.993835,-3.391554,-0.566736,5.117676,5.046448,6.342032,-1.591319,-1.782940,0.169048,0.859303,0.165875,1.123191,0.231201,-0.332696,1.315391,0.0,0.0,0.0
1472085720.830,-0.569380,-1.477041,-0.167975,-1.071887,-3.879457,-1.051718,2.687015,-0.368739,2.811700,1.255155,-0.274818,1.710305,3.856695,1.232696,9.855602,4.102951,1.627441,4.689638,0.0,0.0,0.0
1472085721.330,1.731825,0.016229,1.768714,2.330107,2.085652,3.463161,4.753750,3.256742,4.920137,2.021599,1.708757,3.693383,3.812259,3.365965,5.076299,-5.158389,-5.360703,-4.516014,0.0,0.0,0.0
1472085721.830,-1.316996,-1.812264,-0.241285,0.423992,-0.207535,1.258502,-6.777112,-8.087157,-6.697627,0.655385,-2.349960,0.784807,-0.321511,-1.212341,1.679493,-0.745315,-2.148768,-0.254392,0.0,0.0,0.0
1472085722.330,1.637463,0.864656,5.816175,9.227342,7.915388,9.599904,-0.555218,-0.623404,0.720618,-1.791239,-4.814792,-1.417924,-3.845461,-4.217776,-3.508810,2.642644,1.272880,3.252173,0.0,0.0,0.0
